"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"1500000US490490101053","Block Group 3, Census Tract 101.05, Utah County, Utah","1096","162","1010","158","901","146","756","139","145","98","109","85","43","47","43","47","0","11","66","64","10","16","56","61","86","71","78","69","8","12",
"1500000US490490101061","Block Group 1, Census Tract 101.06, Utah County, Utah","485","102","459","97","459","97","442","95","17","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","30","12","21","14","23",
"1500000US490490101062","Block Group 2, Census Tract 101.06, Utah County, Utah","643","98","582","97","541","104","462","99","79","58","41","55","32","53","0","11","32","53","9","15","0","11","9","15","61","49","51","45","10","17",
"1500000US490490101071","Block Group 1, Census Tract 101.07, Utah County, Utah","256","62","237","59","218","55","200","55","18","14","19","15","7","9","7","9","0","11","12","10","10","11","2","3","19","18","19","18","0","11",
"1500000US490490101072","Block Group 2, Census Tract 101.07, Utah County, Utah","327","63","249","58","197","58","197","58","0","11","52","41","18","28","18","28","0","11","34","31","34","31","0","11","78","63","56","58","22","32",
"1500000US490490101081","Block Group 1, Census Tract 101.08, Utah County, Utah","466","107","397","100","397","100","258","89","139","87","0","11","0","11","0","11","0","11","0","11","0","11","0","11","69","70","0","11","69","70",
"1500000US490490101082","Block Group 2, Census Tract 101.08, Utah County, Utah","819","131","749","135","492","134","316","121","176","101","257","114","69","74","0","11","69","74","188","99","22","25","166","100","70","56","42","45","28","32",
"1500000US490490101083","Block Group 3, Census Tract 101.08, Utah County, Utah","183","67","164","66","120","56","112","56","8","12","44","53","10","18","10","18","0","11","34","49","0","11","34","49","19","29","19","29","0","11",
"1500000US490490101084","Block Group 4, Census Tract 101.08, Utah County, Utah","429","100","403","98","389","99","389","99","0","11","14","16","6","10","6","10","0","11","8","13","8","13","0","11","26","30","12","19","14","23",
"1500000US490490101091","Block Group 1, Census Tract 101.09, Utah County, Utah","846","133","725","139","649","131","505","110","144","103","76","54","38","40","15","18","23","36","38","35","15","19","23","38","121","71","88","64","33","43",
"1500000US490490101092","Block Group 2, Census Tract 101.09, Utah County, Utah","821","133","775","133","656","109","501","105","155","81","119","96","19","28","19","28","0","11","100","100","59","81","41","57","46","30","30","29","16","20",
"1500000US490490101093","Block Group 3, Census Tract 101.09, Utah County, Utah","395","113","275","101","243","100","183","92","60","67","32","33","8","13","8","13","0","11","24","29","17","27","7","12","120","79","33","33","87","69",
"1500000US490490101101","Block Group 1, Census Tract 101.10, Utah County, Utah","197","59","197","59","197","59","192","59","5","7","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490101102","Block Group 2, Census Tract 101.10, Utah County, Utah","213","65","213","65","203","63","189","64","14","23","10","14","6","11","6","11","0","11","4","8","4","8","0","11","0","11","0","11","0","11",
"1500000US490490101111","Block Group 1, Census Tract 101.11, Utah County, Utah","589","149","576","146","541","148","516","149","25","23","35","31","25","27","25","27","0","11","10","15","10","15","0","11","13","21","13","21","0","11",
"1500000US490490101112","Block Group 2, Census Tract 101.11, Utah County, Utah","767","116","660","110","627","105","584","109","43","31","33","30","0","11","0","11","0","11","33","30","33","30","0","11","107","65","96","67","11","17",
"1500000US490490101113","Block Group 3, Census Tract 101.11, Utah County, Utah","583","120","583","120","533","124","390","124","143","75","50","42","22","31","13","24","9","14","28","30","21","27","7","14","0","11","0","11","0","11",
"1500000US490490101121","Block Group 1, Census Tract 101.12, Utah County, Utah","704","99","697","100","665","101","594","96","71","57","32","27","16","21","16","21","0","11","16","17","0","11","16","17","7","13","7","13","0","11",
"1500000US490490101122","Block Group 2, Census Tract 101.12, Utah County, Utah","637","83","547","73","489","76","438","74","51","41","58","44","0","11","0","11","0","11","58","44","11","16","47","41","90","77","63","61","27","44",
"1500000US490490101131","Block Group 1, Census Tract 101.13, Utah County, Utah","675","102","648","105","601","104","591","106","10","14","47","46","10","15","10","15","0","11","37","44","8","14","29","44","27","30","27","30","0","11",
"1500000US490490101132","Block Group 2, Census Tract 101.13, Utah County, Utah","592","93","547","91","538","92","478","96","60","46","9","14","9","14","9","14","0","11","0","11","0","11","0","11","45","44","45","44","0","11",
"1500000US490490102081","Block Group 1, Census Tract 102.08, Utah County, Utah","339","71","339","71","339","71","318","69","21","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490102082","Block Group 2, Census Tract 102.08, Utah County, Utah","326","86","316","85","236","69","200","68","36","37","80","84","0","11","0","11","0","11","80","84","0","11","80","84","10","12","10","12","0","11",
"1500000US490490102083","Block Group 3, Census Tract 102.08, Utah County, Utah","258","53","250","51","250","51","235","51","15","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","8","12","0","11",
"1500000US490490102091","Block Group 1, Census Tract 102.09, Utah County, Utah","434","86","323","73","299","67","270","67","29","28","24","28","0","11","0","11","0","11","24","28","24","28","0","11","111","65","14","22","97","60",
"1500000US490490102092","Block Group 2, Census Tract 102.09, Utah County, Utah","307","64","296","67","273","67","264","65","9","14","23","39","0","11","0","11","0","11","23","39","23","39","0","11","11","17","11","17","0","11",
"1500000US490490102093","Block Group 3, Census Tract 102.09, Utah County, Utah","260","66","225","64","193","58","193","58","0","11","32","38","0","11","0","11","0","11","32","38","9","14","23","36","35","44","35","44","0","11",
"1500000US490490102094","Block Group 4, Census Tract 102.09, Utah County, Utah","407","82","400","82","400","82","276","57","124","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","7","11","0","11",
"1500000US490490102101","Block Group 1, Census Tract 102.10, Utah County, Utah","371","69","344","64","329","67","311","64","18","22","15","24","15","24","15","24","0","11","0","11","0","11","0","11","27","31","27","31","0","11",
"1500000US490490102102","Block Group 2, Census Tract 102.10, Utah County, Utah","363","74","345","75","315","78","306","79","9","14","30","30","11","16","11","16","0","11","19","26","19","26","0","11","18","20","18","20","0","11",
"1500000US490490102103","Block Group 3, Census Tract 102.10, Utah County, Utah","572","90","439","79","334","87","310","85","24","20","105","63","52","53","52","53","0","11","53","36","26","26","27","23","133","66","40","32","93","56",
"1500000US490490102104","Block Group 4, Census Tract 102.10, Utah County, Utah","261","50","245","54","233","54","233","54","0","11","12","18","0","11","0","11","0","11","12","18","12","18","0","11","16","20","16","20","0","11",
"1500000US490490102111","Block Group 1, Census Tract 102.11, Utah County, Utah","310","69","287","74","287","74","213","48","74","78","0","11","0","11","0","11","0","11","0","11","0","11","0","11","23","23","23","23","0","11",
"1500000US490490102112","Block Group 2, Census Tract 102.11, Utah County, Utah","45","23","45","23","45","23","45","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490102113","Block Group 3, Census Tract 102.11, Utah County, Utah","338","80","318","79","309","80","290","81","19","17","9","10","0","11","0","11","0","11","9","10","4","6","5","8","20","33","0","11","20","33",
"1500000US490490102114","Block Group 4, Census Tract 102.11, Utah County, Utah","245","74","187","50","178","50","131","41","47","37","9","10","0","11","0","11","0","11","9","10","9","10","0","11","58","69","53","68","5","9",
"1500000US490490102121","Block Group 1, Census Tract 102.12, Utah County, Utah","383","90","349","74","311","70","280","69","31","29","38","49","0","11","0","11","0","11","38","49","38","49","0","11","34","38","34","38","0","11",
"1500000US490490102122","Block Group 2, Census Tract 102.12, Utah County, Utah","689","87","680","87","644","90","553","92","91","54","36","33","12","19","12","19","0","11","24","28","24","28","0","11","9","15","9","15","0","11",
"1500000US490490102131","Block Group 1, Census Tract 102.13, Utah County, Utah","228","53","216","53","214","54","203","53","11","12","2","5","0","11","0","11","0","11","2","5","2","5","0","11","12","19","0","11","12","19",
"1500000US490490102132","Block Group 2, Census Tract 102.13, Utah County, Utah","331","62","298","62","282","62","245","62","37","28","16","21","0","11","0","11","0","11","16","21","16","21","0","11","33","23","33","23","0","11",
"1500000US490490102141","Block Group 1, Census Tract 102.14, Utah County, Utah","546","125","282","112","220","82","165","83","55","53","62","76","0","11","0","11","0","11","62","76","9","14","53","75","264","132","180","122","84","77",
"1500000US490490102142","Block Group 2, Census Tract 102.14, Utah County, Utah","519","93","519","93","519","93","470","84","49","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490102143","Block Group 3, Census Tract 102.14, Utah County, Utah","326","79","326","79","290","75","269","76","21","25","36","42","24","32","0","11","24","32","12","27","5","11","7","22","0","11","0","11","0","11",
"1500000US490490102144","Block Group 4, Census Tract 102.14, Utah County, Utah","289","76","267","77","253","81","202","65","51","70","14","24","0","11","0","11","0","11","14","24","14","24","0","11","22","19","22","19","0","11",
"1500000US490490102151","Block Group 1, Census Tract 102.15, Utah County, Utah","317","85","317","85","306","86","247","78","59","58","11","15","0","11","0","11","0","11","11","15","11","15","0","11","0","11","0","11","0","11",
"1500000US490490102152","Block Group 2, Census Tract 102.15, Utah County, Utah","493","89","425","78","404","81","393","78","11","19","21","23","0","11","0","11","0","11","21","23","21","23","0","11","68","67","19","24","49","73",
"1500000US490490102153","Block Group 3, Census Tract 102.15, Utah County, Utah","308","72","286","73","273","71","273","71","0","11","13","19","0","11","0","11","0","11","13","19","13","19","0","11","22","23","22","23","0","11",
"1500000US490490102154","Block Group 4, Census Tract 102.15, Utah County, Utah","519","85","488","87","464","86","452","86","12","20","24","25","0","11","0","11","0","11","24","25","18","22","6","11","31","33","31","33","0","11",
"1500000US490490102161","Block Group 1, Census Tract 102.16, Utah County, Utah","406","53","328","63","280","63","274","62","6","10","48","41","0","11","0","11","0","11","48","41","48","41","0","11","78","40","42","24","36","35",
"1500000US490490102162","Block Group 2, Census Tract 102.16, Utah County, Utah","338","57","307","52","296","50","285","52","11","12","11","13","0","11","0","11","0","11","11","13","11","13","0","11","31","31","31","31","0","11",
"1500000US490490102171","Block Group 1, Census Tract 102.17, Utah County, Utah","653","113","538","96","461","89","426","85","35","35","77","44","19","20","19","20","0","11","58","40","23","22","35","40","115","66","115","66","0","11",
"1500000US490490102172","Block Group 2, Census Tract 102.17, Utah County, Utah","294","80","294","80","286","82","227","82","59","63","8","13","0","11","0","11","0","11","8","13","8","13","0","11","0","11","0","11","0","11",
"1500000US490490102173","Block Group 3, Census Tract 102.17, Utah County, Utah","247","55","247","55","233","53","233","53","0","11","14","22","0","11","0","11","0","11","14","22","14","22","0","11","0","11","0","11","0","11",
"1500000US490490102181","Block Group 1, Census Tract 102.18, Utah County, Utah","316","88","316","88","316","88","316","88","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490102182","Block Group 2, Census Tract 102.18, Utah County, Utah","194","52","185","50","151","46","123","37","28","32","34","37","0","11","0","11","0","11","34","37","34","37","0","11","9","16","9","16","0","11",
"1500000US490490102183","Block Group 3, Census Tract 102.18, Utah County, Utah","258","55","251","57","251","57","242","56","9","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","12","7","12","0","11",
"1500000US490490102184","Block Group 4, Census Tract 102.18, Utah County, Utah","564","90","547","91","448","82","440","83","8","12","99","83","0","11","0","11","0","11","99","83","99","83","0","11","17","27","17","27","0","11",
"1500000US490490102191","Block Group 1, Census Tract 102.19, Utah County, Utah","389","76","357","71","331","71","293","74","38","40","26","29","16","25","16","25","0","11","10","15","10","15","0","11","32","31","32","31","0","11",
"1500000US490490102192","Block Group 2, Census Tract 102.19, Utah County, Utah","465","95","456","95","446","94","396","98","50","39","10","15","0","11","0","11","0","11","10","15","10","15","0","11","9","14","9","14","0","11",
"1500000US490490102193","Block Group 3, Census Tract 102.19, Utah County, Utah","301","67","293","67","276","69","259","65","17","20","17","20","8","14","8","14","0","11","9","14","9","14","0","11","8","13","8","13","0","11",
"1500000US490490102201","Block Group 1, Census Tract 102.20, Utah County, Utah","510","76","495","75","483","76","431","73","52","68","12","18","0","11","0","11","0","11","12","18","0","11","12","18","15","24","15","24","0","11",
"1500000US490490102202","Block Group 2, Census Tract 102.20, Utah County, Utah","753","101","689","98","630","102","600","106","30","27","59","42","0","11","0","11","0","11","59","42","59","42","0","11","64","52","47","46","17","26",
"1500000US490490102203","Block Group 3, Census Tract 102.20, Utah County, Utah","366","94","352","100","287","94","209","81","78","60","65","65","0","11","0","11","0","11","65","65","27","28","38","58","14","22","14","22","0","11",
"1500000US490490103031","Block Group 1, Census Tract 103.03, Utah County, Utah","655","79","634","77","564","86","471","111","93","67","70","51","0","11","0","11","0","11","70","51","33","31","37","47","21","24","21","24","0","11",
"1500000US490490103032","Block Group 2, Census Tract 103.03, Utah County, Utah","425","71","410","73","381","75","350","74","31","39","29","29","13","19","13","19","0","11","16","19","9","14","7","12","15","19","15","19","0","11",
"1500000US490490103041","Block Group 1, Census Tract 103.04, Utah County, Utah","595","94","476","91","383","93","237","80","146","87","93","54","20","31","0","11","20","31","73","50","18","19","55","47","119","60","119","60","0","11",
"1500000US490490103042","Block Group 2, Census Tract 103.04, Utah County, Utah","651","109","585","101","533","100","501","93","32","49","52","45","11","19","0","11","11","19","41","37","25","27","16","27","66","80","66","80","0","11",
"1500000US490490103043","Block Group 3, Census Tract 103.04, Utah County, Utah","668","96","571","98","521","85","491","87","30","32","50","40","0","11","0","11","0","11","50","40","32","36","18","17","97","45","78","42","19","19",
"1500000US490490103051","Block Group 1, Census Tract 103.05, Utah County, Utah","313","62","292","62","240","49","240","49","0","11","52","48","9","12","7","11","2","5","43","47","3","5","40","47","21","19","13","14","8","12",
"1500000US490490103052","Block Group 2, Census Tract 103.05, Utah County, Utah","388","58","356","59","339","59","322","58","17","16","17","20","3","7","1","4","2","5","14","16","14","16","0","11","32","27","32","27","0","11",
"1500000US490490104041","Block Group 1, Census Tract 104.04, Utah County, Utah","543","78","504","78","428","79","377","82","51","46","76","62","52","57","52","57","0","11","24","29","24","29","0","11","39","54","0","11","39","54",
"1500000US490490104042","Block Group 2, Census Tract 104.04, Utah County, Utah","512","72","423","78","383","66","319","59","64","49","40","47","0","11","0","11","0","11","40","47","8","14","32","45","89","42","39","31","50","31",
"1500000US490490104051","Block Group 1, Census Tract 104.05, Utah County, Utah","451","75","373","71","367","73","319","73","48","33","6","10","0","11","0","11","0","11","6","10","6","10","0","11","78","60","78","60","0","11",
"1500000US490490104052","Block Group 2, Census Tract 104.05, Utah County, Utah","495","81","459","73","416","68","398","69","18","22","43","34","14","16","4","7","10","14","29","29","17","25","12","18","36","27","36","27","0","11",
"1500000US490490104061","Block Group 1, Census Tract 104.06, Utah County, Utah","332","83","319","80","303","78","275","76","28","38","16","19","0","11","0","11","0","11","16","19","16","19","0","11","13","15","6","9","7","12",
"1500000US490490104062","Block Group 2, Census Tract 104.06, Utah County, Utah","246","71","211","74","206","73","187","75","19","21","5","8","5","8","5","8","0","11","0","11","0","11","0","11","35","33","35","33","0","11",
"1500000US490490104071","Block Group 1, Census Tract 104.07, Utah County, Utah","339","60","295","54","281","54","247","57","34","26","14","15","5","9","5","9","0","11","9","11","9","11","0","11","44","35","38","34","6","9",
"1500000US490490104072","Block Group 2, Census Tract 104.07, Utah County, Utah","320","40","282","40","251","41","207","43","44","33","31","21","7","8","3","6","4","8","24","20","9","10","15","16","38","32","34","32","4","8",
"1500000US490490104081","Block Group 1, Census Tract 104.08, Utah County, Utah","419","52","350","51","300","51","259","50","41","27","50","35","6","10","0","11","6","10","44","37","26","30","18","19","69","40","47","27","22","33",
"1500000US490490104082","Block Group 2, Census Tract 104.08, Utah County, Utah","218","54","205","51","205","51","184","43","21","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","19","13","19","0","11",
"1500000US490490104083","Block Group 3, Census Tract 104.08, Utah County, Utah","299","46","248","43","227","41","193","41","34","34","21","24","6","9","6","9","0","11","15","22","0","11","15","22","51","23","43","23","8","12",
"1500000US490490104091","Block Group 1, Census Tract 104.09, Utah County, Utah","316","71","286","69","262","66","233","63","29","29","24","22","6","12","6","12","0","11","18","18","8","11","10","13","30","22","30","22","0","11",
"1500000US490490104092","Block Group 2, Census Tract 104.09, Utah County, Utah","319","62","306","62","252","59","252","59","0","11","54","49","9","15","0","11","9","15","45","43","0","11","45","43","13","14","13","14","0","11",
"1500000US490490104101","Block Group 1, Census Tract 104.10, Utah County, Utah","612","65","577","70","502","61","398","63","104","56","75","51","47","50","47","50","0","11","28","23","20","21","8","7","35","20","19","16","16","13",
"1500000US490490104102","Block Group 2, Census Tract 104.10, Utah County, Utah","234","50","234","50","202","48","184","49","18","20","32","34","13","19","13","19","0","11","19","28","19","28","0","11","0","11","0","11","0","11",
"1500000US490490104111","Block Group 1, Census Tract 104.11, Utah County, Utah","392","47","378","48","364","46","342","48","22","14","14","11","4","5","4","5","0","11","10","10","10","10","0","11","14","12","14","12","0","11",
"1500000US490490104112","Block Group 2, Census Tract 104.11, Utah County, Utah","260","45","248","42","235","40","232","40","3","4","13","10","11","10","11","10","0","11","2","4","2","4","0","11","12","12","12","12","0","11",
"1500000US490490104113","Block Group 3, Census Tract 104.11, Utah County, Utah","570","46","532","47","510","51","498","50","12","10","22","20","14","19","14","19","0","11","8","8","8","8","0","11","38","21","38","21","0","11",
"1500000US490490105031","Block Group 1, Census Tract 105.03, Utah County, Utah","214","39","186","37","167","39","162","38","5","8","19","17","6","9","6","9","0","11","13","14","0","11","13","14","28","16","21","12","7","11",
"1500000US490490105032","Block Group 2, Census Tract 105.03, Utah County, Utah","529","71","468","79","406","75","304","65","102","61","62","42","17","17","17","17","0","11","45","39","29","30","16","26","61","35","34","25","27","27",
"1500000US490490105041","Block Group 1, Census Tract 105.04, Utah County, Utah","531","63","450","71","373","74","299","63","74","48","77","48","0","11","0","11","0","11","77","48","50","41","27","24","81","41","68","36","13","20",
"1500000US490490105042","Block Group 2, Census Tract 105.04, Utah County, Utah","387","66","339","67","304","67","256","58","48","43","35","35","29","33","17","26","12","20","6","10","6","10","0","11","48","31","48","31","0","11",
"1500000US490490105051","Block Group 1, Census Tract 105.05, Utah County, Utah","505","75","477","78","421","80","325","75","96","62","56","54","0","11","0","11","0","11","56","54","56","54","0","11","28","25","28","25","0","11",
"1500000US490490105052","Block Group 2, Census Tract 105.05, Utah County, Utah","194","57","137","55","109","55","109","55","0","11","28","28","0","11","0","11","0","11","28","28","7","11","21","25","57","44","25","15","32","42",
"1500000US490490105053","Block Group 3, Census Tract 105.05, Utah County, Utah","306","68","259","64","253","63","235","62","18","21","6","11","0","11","0","11","0","11","6","11","0","11","6","11","47","37","41","36","6","10",
"1500000US490490105061","Block Group 1, Census Tract 105.06, Utah County, Utah","356","44","297","54","213","62","173","53","40","39","84","52","37","36","17","18","20","33","47","39","18","19","29","34","59","40","44","33","15","23",
"1500000US490490105062","Block Group 2, Census Tract 105.06, Utah County, Utah","176","44","133","39","121","39","97","37","24","18","12","13","0","11","0","11","0","11","12","13","6","9","6","9","43","35","36","34","7","11",
"1500000US490490106001","Block Group 1, Census Tract 106, Utah County, Utah","354","52","300","46","267","44","245","40","22","13","33","20","12","13","5","7","7","11","21","13","14","9","7","9","54","28","35","21","19","18",
"1500000US490490106002","Block Group 2, Census Tract 106, Utah County, Utah","668","62","567","64","513","61","424","66","89","57","54","23","39","22","21","15","18","21","15","11","12","12","3","4","101","40","84","40","17","13",
"1500000US490490107001","Block Group 1, Census Tract 107, Utah County, Utah","380","64","352","70","313","67","248","50","65","64","39","33","0","11","0","11","0","11","39","33","39","33","0","11","28","26","28","26","0","11",
"1500000US490490107002","Block Group 2, Census Tract 107, Utah County, Utah","377","53","318","54","279","52","228","47","51","33","39","27","0","11","0","11","0","11","39","27","39","27","0","11","59","36","43","31","16","18",
"1500000US490490107003","Block Group 3, Census Tract 107, Utah County, Utah","521","72","453","74","402","74","291","59","111","61","51","39","16","18","16","18","0","11","35","35","15","16","20","32","68","32","34","24","34","29",
"1500000US490490109001","Block Group 1, Census Tract 109, Utah County, Utah","150","69","121","66","110","63","110","63","0","11","11","17","0","11","0","11","0","11","11","17","11","17","0","11","29","22","24","24","5","8",
"1500000US490490109002","Block Group 2, Census Tract 109, Utah County, Utah","249","66","227","64","211","65","193","66","18","15","16","16","5","8","5","8","0","11","11","13","7","12","4","6","22","22","22","22","0","11",
"1500000US490499801001","Block Group 1, Census Tract 9801, Utah County, Utah","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490519405001","Block Group 1, Census Tract 9405, Wasatch County, Utah","837","159","588","135","534","134","387","121","147","76","54","34","23","25","16","24","7","8","31","24","3","5","28","24","249","101","191","95","58","30",
"1500000US490519405002","Block Group 2, Census Tract 9405, Wasatch County, Utah","268","90","248","89","228","86","225","86","3","6","20","22","6","6","6","6","0","11","14","21","0","11","14","21","20","20","18","20","2","4",
"1500000US490519405003","Block Group 3, Census Tract 9405, Wasatch County, Utah","938","145","684","136","494","123","290","76","204","116","190","95","100","80","21","31","79","76","90","63","27","30","63","55","254","100","124","66","130","77",
"1500000US490519405004","Block Group 4, Census Tract 9405, Wasatch County, Utah","960","139","849","148","822","148","803","151","19","28","27","30","0","11","0","11","0","11","27","30","27","30","0","11","111","95","111","95","0","11",
"1500000US490519601001","Block Group 1, Census Tract 9601, Wasatch County, Utah","654","113","427","91","316","72","272","67","44","39","111","71","43","48","11","14","32","48","68","52","42","42","26","35","227","87","149","86","78","59",
"1500000US490519601002","Block Group 2, Census Tract 9601, Wasatch County, Utah","579","104","501","103","381","100","225","71","156","78","120","72","5","10","0","11","5","10","115","71","73","53","42","57","78","42","61","38","17","23",
"1500000US490519602001","Block Group 1, Census Tract 9602, Wasatch County, Utah","634","109","479","97","400","99","323","108","77","57","79","61","0","11","0","11","0","11","79","61","52","45","27","42","155","70","105","51","50","41",
"1500000US490519602002","Block Group 2, Census Tract 9602, Wasatch County, Utah","1008","121","845","108","707","105","610","96","97","66","138","75","67","60","26","29","41","53","71","43","42","45","29","32","163","81","110","66","53","51",
"1500000US490519604001","Block Group 1, Census Tract 9604, Wasatch County, Utah","866","175","669","152","579","144","485","105","94","115","90","65","17","26","17","26","0","11","73","59","26","31","47","51","197","83","147","65","50","59",
"1500000US490519604002","Block Group 2, Census Tract 9604, Wasatch County, Utah","1008","125","865","127","714","131","526","105","188","85","151","69","108","63","73","59","35","35","43","34","24","27","19","21","143","59","113","46","30","36",
"1500000US490532701001","Block Group 1, Census Tract 2701, Washington County, Utah","537","81","312","55","245","50","211","46","34","26","67","24","29","20","21","18","8","10","38","17","26","13","12","10","225","73","100","28","125","63",
"1500000US490532701002","Block Group 2, Census Tract 2701, Washington County, Utah","323","70","230","64","228","64","192","67","36","28","2","4","0","11","0","11","0","11","2","4","2","4","0","11","93","58","39","25","54","51",
"1500000US490532701003","Block Group 3, Census Tract 2701, Washington County, Utah","560","88","437","70","389","71","353","70","36","24","48","30","22","21","22","21","0","11","26","24","0","11","26","24","123","52","91","53","32","22",
"1500000US490532701004","Block Group 4, Census Tract 2701, Washington County, Utah","555","105","425","87","396","83","357","84","39","26","29","21","11","13","5","9","6","9","18","20","18","20","0","11","130","79","95","72","35","30",
"1500000US490532701005","Block Group 5, Census Tract 2701, Washington County, Utah","593","90","519","80","400","78","218","56","182","47","119","43","0","11","0","11","0","11","119","43","18","16","101","40","74","40","63","36","11","15",
"1500000US490532702001","Block Group 1, Census Tract 2702, Washington County, Utah","397","73","292","57","248","68","236","72","12","21","44","39","33","37","33","37","0","11","11","16","11","16","0","11","105","51","69","40","36","31",
"1500000US490532702002","Block Group 2, Census Tract 2702, Washington County, Utah","547","79","476","78","461","77","367","69","94","40","15","17","7","12","7","12","0","11","8","9","3","4","5","8","71","38","47","26","24","28",
"1500000US490532703001","Block Group 1, Census Tract 2703, Washington County, Utah","580","144","318","103","285","97","102","63","183","93","33","38","0","11","0","11","0","11","33","38","16","26","17","27","262","130","120","98","142","84",
"1500000US490532703002","Block Group 2, Census Tract 2703, Washington County, Utah","744","165","447","172","350","163","204","101","146","132","97","82","19","31","0","11","19","31","78","76","10","19","68","72","297","146","137","117","160","109",
"1500000US490532703003","Block Group 3, Census Tract 2703, Washington County, Utah","690","103","626","105","604","111","551","110","53","57","22","30","0","11","0","11","0","11","22","30","0","11","22","30","64","51","64","51","0","11",
"1500000US490532703004","Block Group 4, Census Tract 2703, Washington County, Utah","724","133","587","132","553","129","482","124","71","47","34","33","18","22","12","20","6","7","16","23","0","11","16","23","137","76","122","72","15","29",
"1500000US490532704001","Block Group 1, Census Tract 2704, Washington County, Utah","929","157","712","131","583","127","436","112","147","99","129","91","15","25","15","25","0","11","114","88","92","82","22","26","217","133","166","105","51","82",
"1500000US490532704002","Block Group 2, Census Tract 2704, Washington County, Utah","1663","181","1216","144","1081","157","894","149","187","102","135","92","53","47","53","47","0","11","82","82","16","24","66","78","447","170","362","161","85","80",
"1500000US490532705001","Block Group 1, Census Tract 2705, Washington County, Utah","582","137","503","145","397","97","361","93","36","42","106","116","0","11","0","11","0","11","106","116","0","11","106","116","79","57","62","51","17","27",
"1500000US490532705002","Block Group 2, Census Tract 2705, Washington County, Utah","727","121","689","115","617","115","549","111","68","60","72","63","0","11","0","11","0","11","72","63","70","63","2","8","38","37","27","33","11","16",
"1500000US490532705003","Block Group 3, Census Tract 2705, Washington County, Utah","324","100","231","84","226","83","182","66","44","58","5","10","5","10","5","10","0","11","0","11","0","11","0","11","93","80","87","76","6","13",
"1500000US490532705004","Block Group 4, Census Tract 2705, Washington County, Utah","610","155","515","110","457","118","347","113","110","66","58","83","0","11","0","11","0","11","58","83","0","11","58","83","95","99","69","92","26","40",
"1500000US490532706001","Block Group 1, Census Tract 2706, Washington County, Utah","794","129","647","129","614","131","473","108","141","87","33","36","0","11","0","11","0","11","33","36","14","21","19","29","147","69","125","62","22","28",
"1500000US490532706002","Block Group 2, Census Tract 2706, Washington County, Utah","946","160","742","148","659","140","401","119","258","122","83","70","29","34","14","23","15","24","54","62","11","18","43","59","204","90","80","69","124","57",
"1500000US490532706003","Block Group 3, Census Tract 2706, Washington County, Utah","1023","183","779","169","697","174","478","129","219","132","82","64","0","11","0","11","0","11","82","64","47","46","35","42","244","124","113","63","131","100",
"1500000US490532707001","Block Group 1, Census Tract 2707, Washington County, Utah","1378","204","1008","184","741","135","607","133","134","83","267","142","65","53","53","49","12","19","202","133","59","50","143","127","370","130","214","85","156","91",
"1500000US490532707002","Block Group 2, Census Tract 2707, Washington County, Utah","610","153","339","132","217","121","151","86","66","85","122","83","47","45","17","29","30","36","75","72","53","68","22","26","271","113","110","85","161","87",
"1500000US490532707003","Block Group 3, Census Tract 2707, Washington County, Utah","819","180","542","147","500","144","460","156","40","37","42","54","36","54","36","54","0","11","6","10","6","10","0","11","277","142","236","122","41","65",
"1500000US490532707004","Block Group 4, Census Tract 2707, Washington County, Utah","906","179","590","156","376","131","152","75","224","112","214","115","21","26","0","11","21","26","193","118","0","11","193","118","316","131","145","98","171","92",
"1500000US490532708011","Block Group 1, Census Tract 2708.01, Washington County, Utah","1982","242","1938","243","1670","225","1530","231","140","73","268","152","46","53","46","53","0","16","222","134","162","118","60","58","44","48","36","44","8","14",
"1500000US490532708012","Block Group 2, Census Tract 2708.01, Washington County, Utah","2148","278","1562","275","1156","242","774","191","382","197","406","214","172","138","138","122","34","52","234","180","172","167","62","68","586","220","367","152","219","175",
"1500000US490532708013","Block Group 3, Census Tract 2708.01, Washington County, Utah","488","218","388","197","388","197","290","147","98","136","0","11","0","11","0","11","0","11","0","11","0","11","0","11","100","95","13","20","87","90",
