"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Family households","Margin of Error!!Total!!Family households","Estimate!!Total!!Family households!!Married-couple family","Margin of Error!!Total!!Family households!!Married-couple family","Estimate!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Estimate!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family","Margin of Error!!Total!!Family households!!Other family","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Estimate!!Total!!Nonfamily households","Margin of Error!!Total!!Nonfamily households","Estimate!!Total!!Nonfamily households!!Owner-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Owner-occupied housing units","Estimate!!Total!!Nonfamily households!!Renter-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Renter-occupied housing units",
"1500000US490050006005","Block Group 5, Census Tract 6, Cache County, Utah","394","95","124","56","124","56","58","41","66","50","0","11","0","11","0","11","0","11","0","11","0","11","0","11","270","97","38","41","232","95",
"1500000US490050006006","Block Group 6, Census Tract 6, Cache County, Utah","439","139","99","92","70","88","0","11","70","88","29","38","0","11","0","11","0","11","29","38","0","11","29","38","340","116","0","11","340","116",
"1500000US490050007011","Block Group 1, Census Tract 7.01, Cache County, Utah","641","71","563","78","542","77","521","81","21","23","21","25","9","14","9","14","0","11","12","20","12","20","0","11","78","41","78","41","0","11",
"1500000US490050007012","Block Group 2, Census Tract 7.01, Cache County, Utah","490","81","431","91","354","88","285","58","69","78","77","50","16","18","7","13","9","13","61","45","48","40","13","21","59","40","49","37","10","16",
"1500000US490050007013","Block Group 3, Census Tract 7.01, Cache County, Utah","269","69","229","74","229","74","177","51","52","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11","40","32","20","22","20","23",
"1500000US490050007021","Block Group 1, Census Tract 7.02, Cache County, Utah","53","38","47","38","47","38","0","11","47","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","10","0","11","6","10",
"1500000US490050007022","Block Group 2, Census Tract 7.02, Cache County, Utah","51","25","12","14","0","11","0","11","0","11","12","14","0","11","0","11","0","11","12","14","0","11","12","14","39","21","0","11","39","21",
"1500000US490050007023","Block Group 3, Census Tract 7.02, Cache County, Utah","414","54","356","65","328","60","0","11","328","60","28","28","0","11","0","11","0","11","28","28","0","11","28","28","58","47","0","11","58","47",
"1500000US490050008001","Block Group 1, Census Tract 8, Cache County, Utah","742","142","209","96","199","94","9","11","190","93","10","15","0","11","0","11","0","11","10","15","10","15","0","11","533","152","15","19","518","153",
"1500000US490050008002","Block Group 2, Census Tract 8, Cache County, Utah","452","110","232","92","205","91","58","32","147","92","27","25","8","13","0","11","8","13","19","22","12","18","7","12","220","87","78","67","142","74",
"1500000US490050008003","Block Group 3, Census Tract 8, Cache County, Utah","345","94","147","63","87","50","19","22","68","45","60","49","0","11","0","11","0","11","60","49","8","13","52","48","198","96","21","17","177","96",
"1500000US490050008004","Block Group 4, Census Tract 8, Cache County, Utah","476","93","197","67","186","65","61","35","125","60","11","17","11","17","0","11","11","17","0","11","0","11","0","11","279","98","71","51","208","87",
"1500000US490050009001","Block Group 1, Census Tract 9, Cache County, Utah","628","93","395","102","255","91","105","56","150","90","140","59","69","57","21","29","48","50","71","38","20","22","51","36","233","75","124","59","109","53",
"1500000US490050009002","Block Group 2, Census Tract 9, Cache County, Utah","285","63","162","59","149","54","111","50","38","31","13","21","0","11","0","11","0","11","13","21","0","11","13","21","123","57","83","53","40","33",
"1500000US490050009003","Block Group 3, Census Tract 9, Cache County, Utah","376","90","219","74","166","58","68","45","98","52","53","51","0","11","0","11","0","11","53","51","15","18","38","48","157","87","60","48","97","80",
"1500000US490050010011","Block Group 1, Census Tract 10.01, Cache County, Utah","506","94","419","107","355","114","196","68","159","105","64","54","25","38","0","11","25","38","39","35","39","35","0","11","87","56","56","41","31","35",
"1500000US490050010012","Block Group 2, Census Tract 10.01, Cache County, Utah","400","101","285","69","197","61","188","60","9","11","88","58","25","31","4","7","21","33","63","59","5","8","58","58","115","96","88","94","27","32",
"1500000US490050010021","Block Group 1, Census Tract 10.02, Cache County, Utah","368","130","206","101","132","50","72","35","60","39","74","97","0","11","0","11","0","11","74","97","0","11","74","97","162","77","49","54","113","70",
"1500000US490050010022","Block Group 2, Census Tract 10.02, Cache County, Utah","395","123","260","108","70","36","53","32","17","19","190","107","0","11","0","11","0","11","190","107","8","14","182","107","135","100","79","77","56","68",
"1500000US490050010023","Block Group 3, Census Tract 10.02, Cache County, Utah","631","140","473","140","405","134","82","54","323","118","68","53","9","14","0","11","9","14","59","51","6","11","53","52","158","63","81","48","77","50",
"1500000US490050010024","Block Group 4, Census Tract 10.02, Cache County, Utah","409","107","255","85","157","71","96","52","61","47","98","68","11","20","11","20","0","11","87","63","82","64","5","11","154","88","54","41","100","79",
"1500000US490050011011","Block Group 1, Census Tract 11.01, Cache County, Utah","826","84","544","75","422","72","345","58","77","55","122","51","14","13","12","13","2","4","108","51","64","38","44","43","282","75","170","59","112","59",
"1500000US490050011012","Block Group 2, Census Tract 11.01, Cache County, Utah","380","65","335","67","335","67","331","68","4","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","45","44","21","23","24","39",
"1500000US490050011013","Block Group 3, Census Tract 11.01, Cache County, Utah","653","101","507","93","421","92","281","68","140","69","86","55","0","11","0","11","0","11","86","55","59","46","27","31","146","66","120","57","26","41",
"1500000US490050011021","Block Group 1, Census Tract 11.02, Cache County, Utah","440","52","376","57","307","50","307","50","0","11","69","45","7","10","7","10","0","11","62","44","62","44","0","11","64","35","64","35","0","11",
"1500000US490050011022","Block Group 2, Census Tract 11.02, Cache County, Utah","416","54","355","48","315","45","282","43","33","18","40","22","11","10","9","10","2","3","29","19","18","12","11","15","61","31","39","25","22","18",
"1500000US490050011023","Block Group 3, Census Tract 11.02, Cache County, Utah","486","56","367","57","349","57","323","54","26","21","18","20","10","15","10","15","0","11","8","12","0","11","8","12","119","55","83","38","36","40",
"1500000US490050012011","Block Group 1, Census Tract 12.01, Cache County, Utah","482","64","421","58","412","61","398","57","14","17","9","14","0","11","0","11","0","11","9","14","9","14","0","11","61","36","47","32","14","23",
"1500000US490050012012","Block Group 2, Census Tract 12.01, Cache County, Utah","452","66","401","68","401","68","296","64","105","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","51","29","40","25","11","16",
"1500000US490050012013","Block Group 3, Census Tract 12.01, Cache County, Utah","498","69","395","77","349","76","328","77","21","27","46","40","23","34","23","34","0","11","23","21","12","13","11","17","103","70","91","71","12","19",
"1500000US490050012021","Block Group 1, Census Tract 12.02, Cache County, Utah","443","73","396","61","366","70","300","69","66","47","30","42","27","42","27","42","0","11","3","5","3","5","0","11","47","50","16","18","31","47",
"1500000US490050012022","Block Group 2, Census Tract 12.02, Cache County, Utah","939","78","869","75","782","79","775","80","7","11","87","45","0","11","0","11","0","11","87","45","55","34","32","30","70","34","62","33","8","14",
"1500000US490050013001","Block Group 1, Census Tract 13, Cache County, Utah","562","75","445","68","390","66","339","65","51","29","55","30","5","6","3","4","2","3","50","30","50","30","0","11","117","50","90","43","27","24",
"1500000US490050013002","Block Group 2, Census Tract 13, Cache County, Utah","611","70","544","70","490","71","460","72","30","23","54","30","15","17","5","8","10","16","39","26","27","20","12","17","67","30","67","30","0","11",
"1500000US490050013003","Block Group 3, Census Tract 13, Cache County, Utah","554","65","471","56","394","57","366","59","28","21","77","42","6","8","6","8","0","11","71","41","31","19","40","38","83","45","70","43","13","11",
"1500000US490050014011","Block Group 1, Census Tract 14.01, Cache County, Utah","283","63","249","67","223","66","179","54","44","52","26","22","0","11","0","11","0","11","26","22","26","22","0","11","34","33","22","26","12","20",
"1500000US490050014012","Block Group 2, Census Tract 14.01, Cache County, Utah","570","86","539","85","508","90","451","84","57","46","31","32","10","17","10","17","0","11","21","29","21","29","0","11","31","32","31","32","0","11",
"1500000US490050014013","Block Group 3, Census Tract 14.01, Cache County, Utah","245","67","196","67","187","68","184","69","3","7","9","15","0","11","0","11","0","11","9","15","9","15","0","11","49","39","49","39","0","11",
"1500000US490050014021","Block Group 1, Census Tract 14.02, Cache County, Utah","309","55","291","58","225","62","203","62","22","19","66","43","20","26","6","10","14","24","46","43","18","29","28","34","18","21","18","21","0","11",
"1500000US490050014022","Block Group 2, Census Tract 14.02, Cache County, Utah","427","88","375","90","301","68","290","67","11","16","74","71","32","34","6","10","26","32","42","65","0","11","42","65","52","45","16","19","36","41",
"1500000US490050014023","Block Group 3, Census Tract 14.02, Cache County, Utah","224","56","198","54","147","51","139","48","8","15","51","37","0","11","0","11","0","11","51","37","37","31","14","22","26","16","26","16","0","11",
"1500000US490050015001","Block Group 1, Census Tract 15, Cache County, Utah","275","48","262","50","219","45","219","45","0","11","43","32","28","28","28","28","0","11","15","15","15","15","0","11","13","13","4","7","9","11",
"1500000US490050015002","Block Group 2, Census Tract 15, Cache County, Utah","361","52","337","51","291","45","271","44","20","15","46","27","16","18","14","17","2","3","30","22","20","11","10","16","24","19","24","19","0","11",
"1500000US490059801001","Block Group 1, Census Tract 9801, Cache County, Utah","39","24","28","15","24","17","24","17","0","11","4","8","0","11","0","11","0","11","4","8","4","8","0","11","11","17","0","11","11","17",
"1500000US490070001001","Block Group 1, Census Tract 1, Carbon County, Utah","380","79","342","80","314","74","270","75","44","27","28","37","0","11","0","11","0","11","28","37","28","37","0","11","38","27","34","26","4","10",
"1500000US490070001002","Block Group 2, Census Tract 1, Carbon County, Utah","892","93","700","96","612","97","542","93","70","35","88","42","30","28","19","25","11","14","58","31","13","11","45","29","192","66","122","48","70","43",
"1500000US490070002001","Block Group 1, Census Tract 2, Carbon County, Utah","716","113","413","95","303","93","197","68","106","75","110","55","70","47","39","30","31","35","40","28","0","11","40","28","303","98","121","51","182","83",
"1500000US490070002002","Block Group 2, Census Tract 2, Carbon County, Utah","425","75","318","65","257","65","218","65","39","26","61","38","10","18","10","18","0","11","51","33","34","31","17","14","107","44","61","36","46","32",
"1500000US490070002003","Block Group 3, Census Tract 2, Carbon County, Utah","537","96","427","95","350","88","269","78","81","60","77","59","0","11","0","11","0","11","77","59","41","32","36","49","110","54","70","39","40","37",
"1500000US490070003001","Block Group 1, Census Tract 3, Carbon County, Utah","265","49","193","48","155","47","130","45","25","23","38","30","6","10","6","10","0","11","32","29","8","12","24","27","72","41","72","41","0","11",
"1500000US490070003002","Block Group 2, Census Tract 3, Carbon County, Utah","489","106","315","82","163","66","128","62","35","33","152","77","34","34","0","11","34","34","118","67","48","46","70","45","174","82","132","77","42","35",
"1500000US490070003003","Block Group 3, Census Tract 3, Carbon County, Utah","289","75","170","59","93","54","43","32","50","43","77","46","31","28","0","11","31","28","46","40","10","17","36","38","119","62","33","34","86","52",
"1500000US490070003004","Block Group 4, Census Tract 3, Carbon County, Utah","547","94","193","67","144","50","105","51","39","30","49","46","19","28","0","11","19","28","30","39","30","39","0","11","354","89","105","53","249","82",
"1500000US490070005001","Block Group 1, Census Tract 5, Carbon County, Utah","613","83","536","82","487","81","440","80","47","44","49","37","18","18","18","18","0","11","31","30","31","30","0","11","77","35","53","31","24","19",
"1500000US490070005002","Block Group 2, Census Tract 5, Carbon County, Utah","951","97","652","91","503","77","404","81","99","68","149","63","71","41","55","41","16","17","78","46","31","24","47","40","299","79","170","47","129","68",
"1500000US490070006001","Block Group 1, Census Tract 6, Carbon County, Utah","749","98","440","85","304","66","252","59","52","33","136","50","68","33","41","24","27","25","68","33","54","30","14","12","309","66","227","58","82","41",
"1500000US490070006002","Block Group 2, Census Tract 6, Carbon County, Utah","402","95","185","50","157","48","110","43","47","36","28","21","6","9","6","9","0","11","22","18","8","11","14","14","217","92","136","67","81","69",
"1500000US490070006003","Block Group 3, Census Tract 6, Carbon County, Utah","509","86","421","86","347","82","338","82","9","12","74","51","0","11","0","11","0","11","74","51","35","26","39","44","88","47","51","33","37","33",
"1500000US490099601001","Block Group 1, Census Tract 9601, Daggett County, Utah","305","53","195","43","182","44","150","38","32","27","13","13","0","11","0","11","0","11","13","13","0","11","13","13","110","36","76","35","34","19",
"1500000US490111251021","Block Group 1, Census Tract 1251.02, Davis County, Utah","582","96","475","85","417","89","356","80","61","49","58","35","17","20","8","13","9","15","41","28","41","28","0","11","107","63","93","57","14","23",
"1500000US490111251022","Block Group 2, Census Tract 1251.02, Davis County, Utah","662","82","578","80","544","79","528","78","16","18","34","29","0","11","0","11","0","11","34","29","25","24","9","15","84","42","84","42","0","11",
"1500000US490111251031","Block Group 1, Census Tract 1251.03, Davis County, Utah","675","75","622","83","556","76","516","83","40","45","66","42","29","28","29","28","0","11","37","31","18","20","19","21","53","40","53","40","0","11",
"1500000US490111251032","Block Group 2, Census Tract 1251.03, Davis County, Utah","631","118","509","117","423","109","330","85","93","67","86","57","0","11","0","11","0","11","86","57","86","57","0","11","122","63","79","51","43","45",
"1500000US490111251041","Block Group 1, Census Tract 1251.04, Davis County, Utah","737","99","571","73","498","81","470","84","28","27","73","65","50","61","50","61","0","11","23","24","13","17","10","17","166","84","80","67","86","48",
"1500000US490111251042","Block Group 2, Census Tract 1251.04, Davis County, Utah","449","68","419","75","369","79","369","79","0","11","50","53","0","11","0","11","0","11","50","53","17","19","33","49","30","28","24","26","6","11",
"1500000US490111251043","Block Group 3, Census Tract 1251.04, Davis County, Utah","547","75","508","76","455","81","419","85","36","26","53","36","0","11","0","11","0","11","53","36","33","28","20","20","39","35","39","35","0","11",
"1500000US490111252001","Block Group 1, Census Tract 1252, Davis County, Utah","373","78","345","75","339","73","0","11","339","73","6","10","0","11","0","11","0","11","6","10","0","11","6","10","28","20","0","11","28","20",
"1500000US490111252002","Block Group 2, Census Tract 1252, Davis County, Utah","601","107","579","104","557","108","13","19","544","110","22","34","0","11","0","11","0","11","22","34","0","11","22","34","22","25","0","11","22","25",
"1500000US490111253011","Block Group 1, Census Tract 1253.01, Davis County, Utah","502","97","357","87","238","85","192","69","46","50","119","65","44","34","23","27","21","22","75","59","28","24","47","56","145","58","61","37","84","51",
"1500000US490111253012","Block Group 2, Census Tract 1253.01, Davis County, Utah","462","110","367","104","297","99","187","67","110","74","70","55","53","56","19","21","34","53","17","20","10","17","7","12","95","46","77","40","18","20",
"1500000US490111253013","Block Group 3, Census Tract 1253.01, Davis County, Utah","457","97","325","88","203","89","173","85","30","30","122","63","54","58","54","58","0","11","68","35","42","30","26","24","132","59","107","52","25","25",
"1500000US490111253014","Block Group 4, Census Tract 1253.01, Davis County, Utah","347","91","294","90","207","84","207","84","0","11","87","64","6","11","6","11","0","11","81","64","60","58","21","24","53","41","47","41","6","11",
"1500000US490111253031","Block Group 1, Census Tract 1253.03, Davis County, Utah","828","107","781","108","637","108","606","111","31","52","144","85","55","60","24","36","31","48","89","61","59","43","30","47","47","38","47","38","0","11",
"1500000US490111253032","Block Group 2, Census Tract 1253.03, Davis County, Utah","1079","109","970","114","802","110","691","97","111","63","168","91","0","11","0","11","0","11","168","91","103","72","65","52","109","49","58","37","51","35",
"1500000US490111253033","Block Group 3, Census Tract 1253.03, Davis County, Utah","1152","137","961","138","768","138","703","132","65","53","193","105","67","50","67","50","0","11","126","86","63","46","63","88","191","101","180","98","11","18",
"1500000US490111253041","Block Group 1, Census Tract 1253.04, Davis County, Utah","460","70","441","75","327","76","315","74","12","14","114","64","48","37","48","37","0","11","66","50","56","50","10","15","19","18","19","18","0","11",
"1500000US490111253042","Block Group 2, Census Tract 1253.04, Davis County, Utah","806","77","691","75","572","86","499","92","73","54","119","50","25","22","25","22","0","11","94","47","86","47","8","12","115","47","31","26","84","38",
"1500000US490111253043","Block Group 3, Census Tract 1253.04, Davis County, Utah","290","64","234","68","222","73","183","60","39","42","12","16","5","9","5","9","0","11","7","13","7","13","0","11","56","48","56","48","0","11",
"1500000US490111253051","Block Group 1, Census Tract 1253.05, Davis County, Utah","803","102","736","109","632","100","632","100","0","11","104","47","54","31","38","31","16","23","50","33","50","33","0","11","67","39","67","39","0","11",
"1500000US490111253052","Block Group 2, Census Tract 1253.05, Davis County, Utah","437","78","391","79","324","77","324","77","0","11","67","50","0","11","0","11","0","11","67","50","48","43","19","30","46","28","46","28","0","11",
"1500000US490111253053","Block Group 3, Census Tract 1253.05, Davis County, Utah","661","93","528","88","425","91","357","73","68","59","103","63","0","11","0","11","0","11","103","63","46","36","57","55","133","68","86","58","47","40",
"1500000US490111254011","Block Group 1, Census Tract 1254.01, Davis County, Utah","851","107","747","113","715","120","641","101","74","74","32","36","16","24","16","24","0","11","16","25","0","11","16","25","104","61","104","61","0","11",
"1500000US490111254012","Block Group 2, Census Tract 1254.01, Davis County, Utah","1424","141","1280","150","1148","158","1041","156","107","72","132","75","57","43","47","40","10","18","75","58","75","58","0","16","144","91","130","86","14","23",
"1500000US490111254013","Block Group 3, Census Tract 1254.01, Davis County, Utah","807","114","676","92","568","96","489","92","79","77","108","82","0","11","0","11","0","11","108","82","108","82","0","11","131","111","88","84","43","71",
"1500000US490111254031","Block Group 1, Census Tract 1254.03, Davis County, Utah","1212","135","1117","131","1042","132","925","141","117","85","75","58","17","25","17","25","0","11","58","53","58","53","0","11","95","57","95","57","0","11",
"1500000US490111254032","Block Group 2, Census Tract 1254.03, Davis County, Utah","1023","111","959","119","862","125","854","125","8","13","97","58","52","44","52","44","0","11","45","47","45","47","0","11","64","52","64","52","0","11",
"1500000US490111254033","Block Group 3, Census Tract 1254.03, Davis County, Utah","850","119","789","114","659","112","659","112","0","11","130","81","66","77","19","23","47","69","64","45","43","36","21","27","61","51","61","51","0","11",
"1500000US490111254051","Block Group 1, Census Tract 1254.05, Davis County, Utah","1276","149","1020","193","923","162","881","167","42","59","97","90","16","28","16","28","0","11","81","85","81","85","0","11","256","117","169","100","87","68",
"1500000US490111254052","Block Group 2, Census Tract 1254.05, Davis County, Utah","1233","159","1153","161","939","152","850","162","89","66","214","108","4","9","4","9","0","16","210","108","55","63","155","85","80","76","37","35","43","66",
"1500000US490111254061","Block Group 1, Census Tract 1254.06, Davis County, Utah","752","115","600","125","523","129","462","111","61","67","77","41","12","18","0","11","12","18","65","36","47","35","18","21","152","97","136","102","16","23",
"1500000US490111254062","Block Group 2, Census Tract 1254.06, Davis County, Utah","1202","131","1110","125","1024","127","989","123","35","29","86","54","35","29","35","29","0","11","51","51","42","49","9","14","92","76","65","61","27","41",
"1500000US490111255011","Block Group 1, Census Tract 1255.01, Davis County, Utah","814","91","622","86","537","85","460","84","77","48","85","45","9","15","9","15","0","11","76","43","65","41","11","14","192","75","161","64","31","41",
"1500000US490111255012","Block Group 2, Census Tract 1255.01, Davis County, Utah","397","81","311","71","255","73","255","73","0","11","56","56","0","11","0","11","0","11","56","56","33","44","23","37","86","61","43","31","43","56",
"1500000US490111255013","Block Group 3, Census Tract 1255.01, Davis County, Utah","368","65","319","63","285","61","276","62","9","14","34","26","8","14","0","11","8","14","26","21","16","18","10","12","49","36","20","19","29","30",
"1500000US490111255021","Block Group 1, Census Tract 1255.02, Davis County, Utah","717","110","440","101","300","100","255","95","45","30","140","82","67","49","47","42","20","22","73","71","65","69","8","12","277","122","131","95","146","93",
"1500000US490111255022","Block Group 2, Census Tract 1255.02, Davis County, Utah","584","106","480","94","417","91","355","93","62","56","63","43","31","31","24","29","7","11","32","34","27","32","5","9","104","64","93","62","11","17",
"1500000US490111255023","Block Group 3, Census Tract 1255.02, Davis County, Utah","307","65","261","64","242","66","232","66","10","16","19","25","6","11","6","11","0","11","13","22","13","22","0","11","46","33","46","33","0","11",
"1500000US490111255031","Block Group 1, Census Tract 1255.03, Davis County, Utah","729","79","645","84","459","96","389","85","70","54","186","78","21","24","21","24","0","11","165","78","91","67","74","53","84","56","84","56","0","11",
"1500000US490111255032","Block Group 2, Census Tract 1255.03, Davis County, Utah","575","66","494","68","426","73","404","75","22","33","68","42","33","29","19","21","14","21","35","26","28","24","7","11","81","44","73","42","8","12",
"1500000US490111256001","Block Group 1, Census Tract 1256, Davis County, Utah","82","36","53","37","45","35","12","15","33","31","8","12","0","11","0","11","0","11","8","12","0","11","8","12","29","31","0","11","29","31",
"1500000US490111257011","Block Group 1, Census Tract 1257.01, Davis County, Utah","898","120","578","135","308","130","120","89","188","120","270","121","0","11","0","11","0","11","270","121","26","36","244","111","320","121","71","56","249","119",
"1500000US490111257012","Block Group 2, Census Tract 1257.01, Davis County, Utah","490","101","334","80","224","70","208","72","16","25","110","57","51","45","38","41","13","24","59","53","33","40","26","36","156","80","29","26","127","81",
