"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490490102094","Block Group 4, Census Tract 102.09, Utah County, Utah","473","75","418","78","163","52","255","81","0","11","0","11","0","11","22","24","22","24","0","11","0","11","0","11","33","52","0","11","33","52","0","11","0","11",
"1500000US490490102101","Block Group 1, Census Tract 102.10, Utah County, Utah","391","56","311","53","146","43","165","48","0","11","0","11","0","11","34","28","17","18","0","11","9","15","8","13","46","49","46","49","0","11","0","11","0","11",
"1500000US490490102102","Block Group 2, Census Tract 102.10, Utah County, Utah","366","45","288","56","174","46","114","50","22","23","11","16","11","17","36","27","11","16","8","12","17","18","0","11","20","21","13","19","0","11","7","11","0","11",
"1500000US490490102103","Block Group 3, Census Tract 102.10, Utah County, Utah","526","57","429","65","243","66","186","53","0","11","0","11","0","11","87","50","56","39","14","22","17","22","0","11","10","16","10","16","0","11","0","11","0","11",
"1500000US490490102104","Block Group 4, Census Tract 102.10, Utah County, Utah","214","52","214","52","120","56","94","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490102111","Block Group 1, Census Tract 102.11, Utah County, Utah","301","38","266","43","144","39","122","37","16","24","0","11","16","24","13","12","4","6","4","6","5","8","0","11","6","9","6","9","0","11","0","11","0","11",
"1500000US490490102112","Block Group 2, Census Tract 102.11, Utah County, Utah","65","32","60","32","27","22","33","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","9","5","9","0","11","0","11","0","11",
"1500000US490490102113","Block Group 3, Census Tract 102.11, Utah County, Utah","294","39","261","37","137","36","124","36","0","11","0","11","0","11","26","20","21","19","5","8","0","11","0","11","7","10","7","10","0","11","0","11","0","11",
"1500000US490490102114","Block Group 4, Census Tract 102.11, Utah County, Utah","342","47","284","48","141","35","143","45","0","11","0","11","0","11","24","15","16","12","4","7","4","6","0","11","34","22","27","22","0","11","7","10","0","11",
"1500000US490490102121","Block Group 1, Census Tract 102.12, Utah County, Utah","830","158","523","130","395","115","128","68","61","48","15","23","46","41","68","65","15","22","0","11","7","11","46","62","178","89","69","57","27","28","14","16","68","74",
"1500000US490490102122","Block Group 2, Census Tract 102.12, Utah County, Utah","1318","133","1068","123","752","130","316","85","58","56","45","52","13","22","44","31","29","27","0","16","15","18","0","16","148","82","76","59","57","51","15","17","0","16",
"1500000US490490102131","Block Group 1, Census Tract 102.13, Utah County, Utah","304","44","287","45","174","41","113","33","8","11","8","11","0","11","4","8","0","11","0","11","4","8","0","11","5","8","5","8","0","11","0","11","0","11",
"1500000US490490102132","Block Group 2, Census Tract 102.13, Utah County, Utah","428","52","401","51","256","53","145","36","0","11","0","11","0","11","23","17","11","13","5","7","7","9","0","11","4","8","4","8","0","11","0","11","0","11",
"1500000US490490102141","Block Group 1, Census Tract 102.14, Utah County, Utah","671","117","481","139","356","122","125","78","0","11","0","11","0","11","121","70","44","58","47","53","30","37","0","11","69","69","69","69","0","11","0","11","0","11",
"1500000US490490102142","Block Group 2, Census Tract 102.14, Utah County, Utah","844","116","691","114","481","110","210","76","0","11","0","11","0","11","87","70","10","17","32","49","45","51","0","11","66","79","58","76","0","11","8","15","0","11",
"1500000US490490102143","Block Group 3, Census Tract 102.14, Utah County, Utah","343","66","311","66","210","76","101","60","0","11","0","11","0","11","21","24","11","17","0","11","0","11","10","17","11","18","11","18","0","11","0","11","0","11",
"1500000US490490102144","Block Group 4, Census Tract 102.14, Utah County, Utah","300","51","284","53","213","61","71","45","0","11","0","11","0","11","16","26","0","11","16","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490102151","Block Group 1, Census Tract 102.15, Utah County, Utah","427","56","395","59","261","66","134","52","12","18","12","18","0","11","10","15","10","15","0","11","0","11","0","11","10","15","0","11","0","11","10","15","0","11",
"1500000US490490102152","Block Group 2, Census Tract 102.15, Utah County, Utah","606","98","458","100","303","95","155","56","0","11","0","11","0","11","137","69","75","62","62","42","0","11","0","11","11","16","0","11","11","16","0","11","0","11",
"1500000US490490102153","Block Group 3, Census Tract 102.15, Utah County, Utah","383","65","232","66","131","56","101","38","0","11","0","11","0","11","151","50","69","35","73","41","9","15","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490102154","Block Group 4, Census Tract 102.15, Utah County, Utah","539","63","453","77","276","71","177","67","0","11","0","11","0","11","47","29","38","26","0","11","9","13","0","11","39","31","19","21","11","17","9","14","0","11",
"1500000US490490102161","Block Group 1, Census Tract 102.16, Utah County, Utah","385","45","335","42","200","31","135","37","0","11","0","11","0","11","38","26","19","19","8","9","8","13","3","6","12","12","12","12","0","11","0","11","0","11",
"1500000US490490102162","Block Group 2, Census Tract 102.16, Utah County, Utah","420","38","344","46","188","39","156","38","0","11","0","11","0","11","49","28","21","18","7","10","21","20","0","11","27","20","7","11","4","6","16","14","0","11",
"1500000US490490102171","Block Group 1, Census Tract 102.17, Utah County, Utah","761","83","627","87","408","80","219","62","13","19","0","11","13","19","62","48","16","19","0","11","21","24","25","32","59","48","19","16","40","46","0","11","0","11",
"1500000US490490102172","Block Group 2, Census Tract 102.17, Utah County, Utah","483","88","430","84","299","80","131","44","46","45","46","45","0","11","7","13","0","11","0","11","7","13","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490102173","Block Group 3, Census Tract 102.17, Utah County, Utah","187","46","187","46","111","45","76","34","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490102181","Block Group 1, Census Tract 102.18, Utah County, Utah","373","67","351","71","263","71","88","56","0","11","0","11","0","11","14","22","0","11","0","11","14","22","0","11","8","14","8","14","0","11","0","11","0","11",
"1500000US490490102182","Block Group 2, Census Tract 102.18, Utah County, Utah","194","54","141","50","99","40","42","38","0","11","0","11","0","11","35","32","12","19","8","13","15","23","0","11","18","17","0","11","7","11","11","19","0","11",
"1500000US490490102183","Block Group 3, Census Tract 102.18, Utah County, Utah","328","65","318","64","82","42","236","72","0","11","0","11","0","11","10","11","0","11","10","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490102184","Block Group 4, Census Tract 102.18, Utah County, Utah","490","70","421","66","321","64","100","43","12","18","0","11","12","18","49","45","12","19","24","35","13","21","0","11","8","14","8","14","0","11","0","11","0","11",
"1500000US490490102191","Block Group 1, Census Tract 102.19, Utah County, Utah","656","106","531","102","294","88","237","84","0","11","0","11","0","11","111","38","45","30","7","11","52","33","7","13","14","21","14","21","0","11","0","11","0","11",
"1500000US490490102192","Block Group 2, Census Tract 102.19, Utah County, Utah","377","69","337","67","130","45","207","50","0","11","0","11","0","11","27","26","10","16","9","14","8","13","0","11","13","21","13","21","0","11","0","11","0","11",
"1500000US490490102193","Block Group 3, Census Tract 102.19, Utah County, Utah","405","62","354","65","206","72","148","58","8","12","0","11","8","12","31","35","17","27","0","11","14","21","0","11","12","18","12","18","0","11","0","11","0","11",
"1500000US490490102201","Block Group 1, Census Tract 102.20, Utah County, Utah","453","90","418","88","278","75","140","60","11","18","11","18","0","11","11","19","11","19","0","11","0","11","0","11","13","20","0","11","0","11","13","20","0","11",
"1500000US490490102202","Block Group 2, Census Tract 102.20, Utah County, Utah","664","86","532","88","382","70","150","61","0","11","0","11","0","11","97","70","12","19","35","41","50","50","0","11","35","31","23","26","0","11","12","18","0","11",
"1500000US490490102203","Block Group 3, Census Tract 102.20, Utah County, Utah","357","76","181","60","143","56","38","33","0","11","0","11","0","11","146","58","0","11","79","52","45","36","22","25","30","24","11","17","0","11","19","17","0","11",
"1500000US490490103031","Block Group 1, Census Tract 103.03, Utah County, Utah","680","85","563","79","286","73","277","67","6","11","0","11","6","11","29","23","6","11","8","13","15","16","0","11","82","42","62","36","20","21","0","11","0","11",
"1500000US490490103032","Block Group 2, Census Tract 103.03, Utah County, Utah","633","86","575","99","249","88","326","81","0","11","0","11","0","11","6","10","6","10","0","11","0","11","0","11","52","56","14","16","0","11","38","54","0","11",
"1500000US490490103041","Block Group 1, Census Tract 103.04, Utah County, Utah","606","122","497","116","219","92","278","119","0","11","0","11","0","11","80","64","56","53","24","29","0","11","0","11","29","35","9","15","0","11","0","11","20","31",
"1500000US490490103042","Block Group 2, Census Tract 103.04, Utah County, Utah","678","114","565","111","323","89","242","103","0","11","0","11","0","11","91","51","36","35","36","26","19","28","0","11","22","23","10","15","0","11","12","18","0","11",
"1500000US490490103043","Block Group 3, Census Tract 103.04, Utah County, Utah","1324","127","1178","132","826","103","352","97","22","34","22","34","0","16","107","78","59","80","40","48","0","16","8","13","17","26","0","16","17","26","0","16","0","16",
"1500000US490490103051","Block Group 1, Census Tract 103.05, Utah County, Utah","513","60","447","60","262","51","185","54","29","30","0","11","29","30","32","29","32","29","0","11","0","11","0","11","5","9","5","9","0","11","0","11","0","11",
"1500000US490490103052","Block Group 2, Census Tract 103.05, Utah County, Utah","381","60","313","61","141","47","172","52","0","11","0","11","0","11","51","25","30","21","4","6","17","14","0","11","17","15","0","11","0","11","17","15","0","11",
"1500000US490490104041","Block Group 1, Census Tract 104.04, Utah County, Utah","525","66","501","69","390","66","111","52","0","11","0","11","0","11","18","20","9","14","9","14","0","11","0","11","6","11","6","11","0","11","0","11","0","11",
"1500000US490490104042","Block Group 2, Census Tract 104.04, Utah County, Utah","597","65","465","76","292","76","173","48","0","11","0","11","0","11","109","55","60","47","29","27","4","7","16","19","23","26","18","25","0","11","0","11","5","9",
"1500000US490490104051","Block Group 1, Census Tract 104.05, Utah County, Utah","364","48","334","45","238","43","96","40","0","11","0","11","0","11","7","11","0","11","7","11","0","11","0","11","23","15","4","7","0","11","14","12","5","7",
"1500000US490490104052","Block Group 2, Census Tract 104.05, Utah County, Utah","545","50","409","57","262","52","147","47","23","29","23","29","0","11","74","35","56","34","0","11","18","17","0","11","39","28","24","23","0","11","15","16","0","11",
"1500000US490490104061","Block Group 1, Census Tract 104.06, Utah County, Utah","541","55","500","55","326","51","174","43","5","8","0","11","5","8","7","10","0","11","0","11","7","10","0","11","29","20","12","13","6","9","11","12","0","11",
"1500000US490490104062","Block Group 2, Census Tract 104.06, Utah County, Utah","268","51","162","51","52","43","110","31","0","11","0","11","0","11","60","34","44","33","0","11","16","14","0","11","46","39","27","30","19","29","0","11","0","11",
"1500000US490490104071","Block Group 1, Census Tract 104.07, Utah County, Utah","301","44","239","43","114","41","125","40","0","11","0","11","0","11","21","15","12","12","9","11","0","11","0","11","41","35","19","17","22","32","0","11","0","11",
"1500000US490490104072","Block Group 2, Census Tract 104.07, Utah County, Utah","387","44","273","56","143","44","130","42","0","11","0","11","0","11","67","29","33","18","6","9","28","26","0","11","47","32","21","17","0","11","26","28","0","11",
"1500000US490490104081","Block Group 1, Census Tract 104.08, Utah County, Utah","544","63","440","67","180","48","260","68","11","17","0","11","11","17","39","28","17","18","7","12","15","17","0","11","54","31","42","26","0","11","12","18","0","11",
"1500000US490490104082","Block Group 2, Census Tract 104.08, Utah County, Utah","244","59","208","58","147","48","61","40","7","13","0","11","7","13","22","34","22","34","0","11","0","11","0","11","7","11","7","11","0","11","0","11","0","11",
"1500000US490490104083","Block Group 3, Census Tract 104.08, Utah County, Utah","352","68","305","70","188","70","117","48","0","11","0","11","0","11","28","21","24","20","0","11","4","6","0","11","19","21","19","21","0","11","0","11","0","11",
"1500000US490490104091","Block Group 1, Census Tract 104.09, Utah County, Utah","440","57","357","51","245","52","112","38","12","14","0","11","12","14","48","34","0","11","33","32","15","16","0","11","23","16","10","12","6","10","7","9","0","11",
"1500000US490490104092","Block Group 2, Census Tract 104.09, Utah County, Utah","361","52","344","53","201","49","143","40","6","10","0","11","6","10","11","12","5","10","6","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490104101","Block Group 1, Census Tract 104.10, Utah County, Utah","626","64","484","64","310","53","174","48","10","11","5","8","5","8","55","33","12","11","5","8","33","31","5","9","77","36","65","37","0","11","0","11","12","20",
"1500000US490490104102","Block Group 2, Census Tract 104.10, Utah County, Utah","343","51","320","49","230","53","90","32","0","11","0","11","0","11","19","20","9","10","10","16","0","11","0","11","4","6","4","6","0","11","0","11","0","11",
"1500000US490490104111","Block Group 1, Census Tract 104.11, Utah County, Utah","352","41","315","41","160","39","155","37","0","11","0","11","0","11","29","14","8","8","9","7","12","10","0","11","8","8","4","7","0","11","4","5","0","11",
"1500000US490490104112","Block Group 2, Census Tract 104.11, Utah County, Utah","606","52","522","46","368","43","154","40","4","5","0","11","4","5","48","27","15","11","33","24","0","11","0","11","32","16","23","13","3","5","3","5","3","6",
"1500000US490490104113","Block Group 3, Census Tract 104.11, Utah County, Utah","558","52","472","46","212","40","260","45","8","12","8","12","0","11","45","22","18","13","18","16","5","5","4","5","33","17","27","16","0","11","6","5","0","11",
"1500000US490490105031","Block Group 1, Census Tract 105.03, Utah County, Utah","234","46","194","42","77","31","117","42","9","13","9","13","0","11","0","11","0","11","0","11","0","11","0","11","31","22","31","22","0","11","0","11","0","11",
"1500000US490490105032","Block Group 2, Census Tract 105.03, Utah County, Utah","782","57","508","94","266","81","242","71","60","38","6","10","54","41","152","63","106","54","19","18","27","19","0","11","62","34","38","28","0","11","14","16","10","15",
"1500000US490490105041","Block Group 1, Census Tract 105.04, Utah County, Utah","558","66","349","67","134","51","215","53","28","24","14","15","14","20","110","44","46","36","25","20","39","24","0","11","71","47","60","49","0","11","11","13","0","11",
"1500000US490490105042","Block Group 2, Census Tract 105.04, Utah County, Utah","379","46","351","49","140","34","211","40","0","11","0","11","0","11","18","16","13","14","0","11","5","8","0","11","10","12","10","12","0","11","0","11","0","11",
"1500000US490490105051","Block Group 1, Census Tract 105.05, Utah County, Utah","519","76","430","84","324","80","106","42","34","38","25","34","9","14","55","37","8","13","0","11","47","36","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490105052","Block Group 2, Census Tract 105.05, Utah County, Utah","266","59","131","64","65","48","66","42","0","11","0","11","0","11","71","49","21","35","30","32","20","21","0","11","64","45","39","31","0","11","25","36","0","11",
"1500000US490490105053","Block Group 3, Census Tract 105.05, Utah County, Utah","440","75","320","81","193","67","127","64","0","11","0","11","0","11","37","26","14","16","17","20","6","10","0","11","83","67","39","42","0","11","13","20","31","46",
"1500000US490490105061","Block Group 1, Census Tract 105.06, Utah County, Utah","333","49","168","39","85","35","83","41","7","10","0","11","7","10","93","41","51","41","36","40","6","8","0","11","65","38","38","35","11","12","10","10","6","10",
"1500000US490490105062","Block Group 2, Census Tract 105.06, Utah County, Utah","248","45","121","41","53","36","68","30","5","7","5","7","0","11","66","42","24","24","42","35","0","11","0","11","56","35","15","11","11","18","0","11","30","35",
"1500000US490490106001","Block Group 1, Census Tract 106, Utah County, Utah","420","49","294","35","155","34","139","33","42","45","36","45","6","6","34","19","19","11","2","3","13","15","0","11","50","23","29","19","5","5","16","17","0","11",
"1500000US490490106002","Block Group 2, Census Tract 106, Utah County, Utah","793","74","632","84","410","67","222","62","10","16","0","11","10","16","88","55","44","22","5","6","39","47","0","11","63","48","44","46","19","19","0","11","0","11",
"1500000US490490107001","Block Group 1, Census Tract 107, Utah County, Utah","504","77","422","85","167","71","255","94","0","11","0","11","0","11","73","61","18","21","0","11","55","56","0","11","9","13","9","13","0","11","0","11","0","11",
"1500000US490490107002","Block Group 2, Census Tract 107, Utah County, Utah","387","68","305","73","96","42","209","67","17","28","0","11","17","28","65","32","9","15","0","11","56","30","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490490107003","Block Group 3, Census Tract 107, Utah County, Utah","724","84","556","104","206","69","350","79","19","21","9","15","10","15","100","49","9","14","20","22","51","36","20","22","49","48","21","22","0","11","28","42","0","11",
"1500000US490490109001","Block Group 1, Census Tract 109, Utah County, Utah","88","32","70","29","20","22","50","21","0","11","0","11","0","11","5","7","0","11","5","7","0","11","0","11","13","11","13","11","0","11","0","11","0","11",
"1500000US490490109002","Block Group 2, Census Tract 109, Utah County, Utah","277","49","219","52","84","37","135","46","15","23","0","11","15","23","14","15","8","9","0","11","6","11","0","11","29","25","17","22","5","7","0","11","7","12",
"1500000US490499801001","Block Group 1, Census Tract 9801, Utah County, Utah","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490519405001","Block Group 1, Census Tract 9405, Wasatch County, Utah","1201","201","758","174","190","91","568","150","62","41","17","19","45","37","183","75","142","66","17","15","0","11","24","32","198","116","160","112","0","11","4","8","34","30",
"1500000US490519405002","Block Group 2, Census Tract 9405, Wasatch County, Utah","293","64","255","64","95","53","160","67","0","11","0","11","0","11","26","22","10","9","0","11","5","7","11","18","12","11","3","4","1","3","8","9","0","11",
"1500000US490519405003","Block Group 3, Census Tract 9405, Wasatch County, Utah","1107","176","696","155","503","150","193","61","48","47","12","17","36","45","107","77","65","69","24","27","18","13","0","11","256","125","102","66","45","49","7","8","102","95",
"1500000US490519405004","Block Group 4, Census Tract 9405, Wasatch County, Utah","1165","147","941","119","538","113","403","97","21","34","0","11","21","34","99","80","49","49","0","11","50","63","0","11","104","92","29","33","0","11","4","7","71","89",
"1500000US490519601001","Block Group 1, Census Tract 9601, Wasatch County, Utah","810","154","387","121","260","117","127","65","76","84","33","54","43","60","177","79","78","63","66","43","25","25","8","13","170","129","29","29","0","11","111","105","30","43",
"1500000US490519601002","Block Group 2, Census Tract 9601, Wasatch County, Utah","626","117","486","110","273","87","213","79","19","25","0","11","19","25","53","34","46","32","0","11","7","13","0","11","68","47","38","34","30","34","0","11","0","11",
"1500000US490519602001","Block Group 1, Census Tract 9602, Wasatch County, Utah","1038","147","735","129","434","122","301","99","22","27","0","11","22","27","143","74","86","66","27","30","30","27","0","11","138","74","91","58","0","11","47","57","0","11",
"1500000US490519602002","Block Group 2, Census Tract 9602, Wasatch County, Utah","1163","136","821","113","448","116","373","76","24","27","0","11","24","27","212","67","131","62","12","20","20","22","49","51","106","72","91","65","15","23","0","11","0","11",
"1500000US490519604001","Block Group 1, Census Tract 9604, Wasatch County, Utah","1319","185","830","159","354","143","476","123","0","11","0","11","0","11","239","101","183","102","0","11","56","66","0","11","250","114","222","108","0","11","28","42","0","11",
"1500000US490519604002","Block Group 2, Census Tract 9604, Wasatch County, Utah","1157","178","854","177","294","115","560","150","31","46","1","3","30","46","163","85","107","64","38","41","18","19","0","11","109","99","102","98","7","13","0","11","0","11",
"1500000US490532701001","Block Group 1, Census Tract 2701, Washington County, Utah","522","92","302","80","61","26","241","75","27","19","2","3","25","19","128","40","79","32","11","13","30","19","8","12","65","26","62","26","0","11","3","4","0","11",
"1500000US490532701002","Block Group 2, Census Tract 2701, Washington County, Utah","554","107","251","69","42","34","209","71","31","31","0","11","31","31","141","89","110","83","14","20","5","8","12","18","131","92","72","66","59","75","0","11","0","11",
"1500000US490532701003","Block Group 3, Census Tract 2701, Washington County, Utah","497","78","396","70","150","44","246","57","0","11","0","11","0","11","63","33","51","30","6","8","6","7","0","11","38","28","38","28","0","11","0","11","0","11",
"1500000US490532701004","Block Group 4, Census Tract 2701, Washington County, Utah","570","128","361","107","33","21","328","107","55","62","4","6","51","62","109","52","70","42","8","12","31","28","0","11","45","30","30","24","0","11","15","17","0","11",
"1500000US490532701005","Block Group 5, Census Tract 2701, Washington County, Utah","629","94","383","72","282","68","101","37","36","36","23","31","13","17","110","57","10","8","81","56","19","15","0","11","100","61","26","18","2","4","51","53","21","31",
"1500000US490532702001","Block Group 1, Census Tract 2702, Washington County, Utah","530","79","325","63","60","28","265","66","0","11","0","11","0","11","67","43","59","41","0","11","8","11","0","11","138","57","105","69","33","45","0","11","0","11",
"1500000US490532702002","Block Group 2, Census Tract 2702, Washington County, Utah","557","78","414","78","200","59","214","72","4","7","0","11","4","7","99","36","70","34","23","20","0","11","6","9","40","30","25","25","0","11","6","10","9","15",
"1500000US490532703001","Block Group 1, Census Tract 2703, Washington County, Utah","439","137","191","73","57","50","134","69","13","21","0","11","13","21","133","102","74","79","17","30","42","50","0","11","102","74","94","72","0","11","8","15","0","11",
"1500000US490532703002","Block Group 2, Census Tract 2703, Washington County, Utah","767","146","300","123","81","59","219","113","0","11","0","11","0","11","278","142","177","142","15","25","20","33","66","81","189","115","101","86","0","11","20","33","68","64",
"1500000US490532703003","Block Group 3, Census Tract 2703, Washington County, Utah","776","145","549","145","138","89","411","132","13","21","0","11","13","21","155","129","58","47","79","114","18","28","0","11","59","55","59","55","0","11","0","11","0","11",
"1500000US490532703004","Block Group 4, Census Tract 2703, Washington County, Utah","1517","192","1177","209","219","164","958","153","30","36","0","11","30","36","214","81","121","63","15","27","49","39","29","33","96","57","68","45","2","4","26","33","0","11",
"1500000US490532704001","Block Group 1, Census Tract 2704, Washington County, Utah","1215","198","790","173","308","117","482","163","0","11","0","11","0","11","279","132","190","93","72","87","17","28","0","11","146","111","122","105","24","38","0","11","0","11",
"1500000US490532704002","Block Group 2, Census Tract 2704, Washington County, Utah","2137","214","1373","193","181","84","1192","190","63","61","0","16","63","61","548","188","358","182","155","96","35","40","0","16","153","122","90","72","0","16","63","98","0","16",
"1500000US490532705001","Block Group 1, Census Tract 2705, Washington County, Utah","524","117","479","118","143","91","336","106","20","31","0","11","20","31","0","11","0","11","0","11","0","11","0","11","25","32","13","21","0","11","0","11","12","22",
"1500000US490532705002","Block Group 2, Census Tract 2705, Washington County, Utah","965","148","819","152","305","102","514","139","0","11","0","11","0","11","105","97","20","33","17","29","68","83","0","11","41","40","41","40","0","11","0","11","0","11",
"1500000US490532705003","Block Group 3, Census Tract 2705, Washington County, Utah","447","129","317","124","181","107","136","78","0","11","0","11","0","11","116","105","49","71","54","76","0","11","13","20","14","22","14","22","0","11","0","11","0","11",
"1500000US490532705004","Block Group 4, Census Tract 2705, Washington County, Utah","762","144","676","126","393","110","283","100","0","11","0","11","0","11","86","78","24","28","41","62","21","37","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490532706001","Block Group 1, Census Tract 2706, Washington County, Utah","969","156","758","143","193","91","565","126","9","17","9","17","0","11","171","118","81","85","52","68","38","35","0","11","31","38","0","11","0","11","31","38","0","11",
"1500000US490532706002","Block Group 2, Census Tract 2706, Washington County, Utah","1296","214","776","177","333","123","443","138","127","125","87","117","40","47","173","82","116","67","35","42","11","18","11","20","220","134","157","119","0","11","63","63","0","11",
"1500000US490532706003","Block Group 3, Census Tract 2706, Washington County, Utah","1042","195","724","180","190","109","534","143","16","25","0","11","16","25","174","88","130","85","0","11","44","39","0","11","128","81","100","76","0","11","28","33","0","11",
"1500000US490532707001","Block Group 1, Census Tract 2707, Washington County, Utah","1249","200","846","188","153","101","693","153","60","53","0","11","60","53","250","110","130","62","61","68","59","64","0","11","93","61","66","48","0","11","27","31","0","11",
"1500000US490532707002","Block Group 2, Census Tract 2707, Washington County, Utah","854","163","397","136","132","94","265","94","0","11","0","11","0","11","366","146","272","129","94","104","0","11","0","11","91","108","46","72","0","11","0","11","45","73",
"1500000US490532707003","Block Group 3, Census Tract 2707, Washington County, Utah","746","158","354","134","113","79","241","101","34","51","34","51","0","11","224","101","162","97","17","27","45","40","0","11","134","93","121","91","0","11","0","11","13","23",
"1500000US490532707004","Block Group 4, Census Tract 2707, Washington County, Utah","1073","245","476","172","323","137","153","94","139","128","0","11","139","128","370","152","150","92","182","122","24","41","14","21","88","91","22","28","18","31","0","11","48","77",
"1500000US490532708011","Block Group 1, Census Tract 2708.01, Washington County, Utah","2359","314","1958","264","1313","314","645","219","115","139","34","56","81","127","196","128","103","84","0","16","69","80","24","38","90","86","26","43","64","74","0","16","0","16",
"1500000US490532708012","Block Group 2, Census Tract 2708.01, Washington County, Utah","2573","352","1805","297","833","261","972","238","150","169","0","16","150","169","429","219","178","120","172","141","79","118","0","16","189","112","140","106","30","52","0","16","19","32",
"1500000US490532708013","Block Group 3, Census Tract 2708.01, Washington County, Utah","773","176","317","125","66","77","251","114","28","46","0","11","28","46","74","70","74","70","0","11","0","11","0","11","354","158","277","147","0","11","47","58","30","48",
"1500000US490532708021","Block Group 1, Census Tract 2708.02, Washington County, Utah","2068","239","1344","222","478","157","866","193","104","73","51","55","53","52","378","135","224","104","32","40","33","38","89","82","242","118","231","114","0","16","11","24","0","16",
"1500000US490532708022","Block Group 2, Census Tract 2708.02, Washington County, Utah","638","185","485","171","377","150","108","90","0","11","0","11","0","11","104","89","74","93","0","11","30","34","0","11","49","49","29","35","0","11","20","33","0","11",
"1500000US490532709011","Block Group 1, Census Tract 2709.01, Washington County, Utah","1299","133","758","96","306","70","452","82","58","41","34","32","24","27","223","101","116","59","11","18","85","76","11","16","260","95","134","101","101","94","13","20","12","19",
"1500000US490532709021","Block Group 1, Census Tract 2709.02, Washington County, Utah","1636","250","931","211","293","156","638","156","92","93","53","82","39","44","346","139","255","123","20","34","71","58","0","11","267","122","224","109","11","20","32","38","0","11",
"1500000US490532709022","Block Group 2, Census Tract 2709.02, Washington County, Utah","1498","222","1043","200","448","179","595","153","11","18","0","16","11","18","237","102","163","79","74","67","0","16","0","16","207","129","96","65","75","94","36","41","0","16",
"1500000US490532709023","Block Group 3, Census Tract 2709.02, Washington County, Utah","1499","270","594","173","353","150","241","94","154","135","72","97","82","97","358","168","183","123","85","96","90","92","0","11","393","174","325","164","0","11","24","37","44","64",
"1500000US490532710001","Block Group 1, Census Tract 2710, Washington County, Utah","638","105","375","94","205","67","170","60","48","44","48","44","0","11","120","63","73","58","31","34","16","17","0","11","95","57","70","49","0","11","25","40","0","11",
"1500000US490532710002","Block Group 2, Census Tract 2710, Washington County, Utah","689","102","451","90","212","72","239","84","60","45","19","18","41","43","97","60","16","18","64","55","17","22","0","11","81","48","74","46","7","13","0","11","0","11",
"1500000US490532711001","Block Group 1, Census Tract 2711, Washington County, Utah","962","176","349","139","66","59","283","127","90","119","74","117","16","28","278","115","180","103","85","56","13","21","0","11","245","103","108","67","45","71","56","49","36","39",
"1500000US490532711002","Block Group 2, Census Tract 2711, Washington County, Utah","665","145","470","148","156","83","314","140","13","21","0","11","13","21","83","59","32","36","0","11","32","37","19","29","99","73","99","73","0","11","0","11","0","11",
"1500000US490532711003","Block Group 3, Census Tract 2711, Washington County, Utah","1324","188","531","161","263","115","268","110","99","103","66","96","33","39","574","182","426","154","47","54","101","100","0","11","120","79","108","75","12","21","0","11","0","11",
"1500000US490532711004","Block Group 4, Census Tract 2711, Washington County, Utah","997","160","518","153","248","117","270","124","35","43","0","11","35","43","238","134","50","46","152","123","17","27","19","30","206","116","78","58","0","11","62","50","66","92",
"1500000US490532712001","Block Group 1, Census Tract 2712, Washington County, Utah","908","116","458","87","179","64","279","76","52","57","0","11","52","57","303","89","175","68","74","56","36","29","18","20","95","72","28","32","0","11","10","15","57","64",
"1500000US490532712002","Block Group 2, Census Tract 2712, Washington County, Utah","633","126","214","97","121","78","93","62","8","13","0","11","8","13","256","110","191","103","10","15","29","25","26","26","155","99","43","36","0","11","29","45","83","82",
"1500000US490532713001","Block Group 1, Census Tract 2713, Washington County, Utah","330","87","81","36","15","12","66","36","0","11","0","11","0","11","80","50","9","14","16","24","16","25","39","32","169","77","25","34","6","10","9","14","129","68",
